X1,lon,lat,dist.next,year_arr,year_dep,spring.med,spring.mean,spring.tot,real.arr,arr,real.dep,dep,dur,FstQu.lon,FstQu.lat,TrdQu.lon,TrdQu.lat,jul.last.wint,jul.last.stop,jul.arr.last.stop,tag,,species,deploy_loc,month,south,north,breed_label,tag_deployed,tag_length,tag_label,is.start,is.end,first.south,last.south,first.north,last.north,,,winter,winter.longstops,pop.summer,pop.winter,first.winter,last.winter,first.winter.longstops,last.winter.longstops,winter.discretion,,
171,-93.83449,58.68075,55.11587785,2012,2012,,,,2012-06-01 1:01,2010-06-01 1:01,2012-06-01 1:02,2010-06-01 1:02,0,-93.83449,58.68075,-93.83449,58.68075,,,,amgp_b174,,amgp,chur,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,0.307319358,,,,,,,,,,,,
4,-93.90710984,59.175,1477.984204,2012,2012,,,,2012-06-21 4:39,2012-06-21 4:39,2012-08-27 23:56,2012-08-27 23:56,68,-93.26876513,58.95,-94.39851033,59.175,,,,amgp_b174,,amgp,chur,6,TRUE,FALSE,breedGeo,breed,year,NA,,,,,,,55.11587785,,,,,,,,,,,,
5,-68.84792627,57.15,5905.828712,2012,2012,,,,2012-08-28 9:39,2012-08-28 9:39,2012-08-31 9:21,2012-08-31 9:21,3,-67.97202797,57.15,-68.84792627,57.6,,,,amgp_b174,,amgp,chur,8,TRUE,FALSE,NA,breed,year,NA,,,,,,,1477.984204,,,,,,,,,,,,
6,-60,4.5,1141.132455,2012,2012,,,,2012-08-31 22:12,2012-08-31 22:12,2012-09-03 9:22,2012-09-03 9:22,2,-57.29323308,3.15,-60.37546934,4.5,,,,amgp_b174,,amgp,chur,8,TRUE,FALSE,NA,breed,year,NA,,,,,,,5905.828712,,,,,,,,,,,,
7,-57.29323308,-5.4,2878.826555,2012,2012,,,,2012-09-04 9:19,2012-09-04 9:19,2012-09-17 21:37,2012-09-17 21:37,14,-57.29323308,-5.4,-57.43718593,4.5,,,,amgp_b174,,amgp,chur,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,1141.132455,,,,,,,,,,,,
8,-50.98265896,-30.6,844.1669218,2012,2013,,,,2012-09-18 9:17,2012-09-18 9:17,2013-02-03 8:32,2013-02-03 8:32,138,-50.98265896,-31.05,-51.20234604,-30.15,34,,,amgp_b174,,amgp,chur,9,TRUE,TRUE,NA,breed,year,NA,,,,,,,2878.826555,,T,,,,T,T,,,,,
9,-56.45116919,-24.75,1570.267203,2013,2013,,,,2013-02-03 23:01,2013-02-03 23:01,2013-02-05 23:34,2013-02-05 23:34,2,-56.41434263,-24.75,-56.94635488,-19.8,,,,amgp_b174,,amgp,chur,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,844.1669218,,,,,,,,,,,,
10,-69.17647059,-17.1,5759.363911,2013,2013,,,,2013-02-06 10:14,2013-02-06 10:14,2013-03-19 0:04,2013-03-19 0:04,41,-69.17647059,-17.1,-69.17647059,-17.1,,,,amgp_b174,,amgp,chur,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,1570.267203,,,,,,,,,,,,
11,-89.03816794,31.05,510.7031009,2013,2013,,,,2013-03-20 0:23,2013-03-20 0:23,2013-03-23 1:03,2013-03-23 1:03,3,-87.91773779,18.9,-89.86861314,35.1,,,,amgp_b174,,amgp,chur,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,5759.363911,,,,,,,,,,,,
13,-90.13824885,35.55,1169.076533,2013,2013,,,,2013-03-23 12:02,2013-03-23 12:02,2013-05-17 10:41,2013-05-17 10:41,55,-90.13824885,35.55,-90.13824885,35.55,,,,amgp_b174,,amgp,chur,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,510.7031009,,,,,,,,,,,,
14,-97.26315789,44.55,1588.478863,2013,2013,,,,2013-05-18 2:21,2013-05-18 2:21,2013-05-26 4:26,2013-05-26 4:26,8,-97.26315789,44.55,-98.52631579,45.45,,146,,amgp_b174,,amgp,chur,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,1169.076533,,,,,,,,,,,,
15,-98.18181818,59.4,261.1657676,2013,2013,,,,2013-05-26 8:01,2013-05-26 8:01,2013-06-11 5:17,2013-06-11 5:17,16,-94.83375959,59.4,-98.18181818,60.3,,,,amgp_b174,,amgp,chur,5,FALSE,TRUE,breedGeo,breed,year,NA,,,,,,,1652.403374,,,,,,,,,,,,
16,-93.83449,58.68075,1644.820539,2013,2013,1369.671868,1907.009422,11442.05653,2013-06-01 1:01,2010-06-01 1:01,2013-06-01 1:02,2010-06-01 1:02,0,-93.83449,58.68075,-93.83449,58.68075,,,,amgp_b174,,amgp,chur,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,261.1657676,,,,,,,,,,,,
21,-119.381232,54.03,1710.464293,2012,2012,,,,2012-06-01 1:01,2012-06-01 1:01,2012-06-01 1:02,2012-06-01 1:02,0,-119.381232,54.03,-119.381232,54.03,,,,amgp_b181,,amgp,cawr,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,1644.820539,,,,,,,,,,,,
3,-97.45856354,47.25,1038.684903,2012,2012,,,,2012-08-02 2:43,2012-08-02 2:43,2012-08-15 11:02,2012-08-15 11:02,13,-97.45856354,47.25,-97.45856354,47.25,,,,amgp_b181,,amgp,cawr,8,TRUE,FALSE,NA,breed,year,NA,,,,,,,1710.464293,,,,,,,,,,,,
4,-85.86030664,42.75,4190.691679,2012,2012,,,,2012-08-16 10:51,2012-08-16 10:51,2012-08-20 10:32,2012-08-20 10:32,4,-85.86030664,42.75,-85.86030664,42.75,,,,amgp_b181,,amgp,cawr,8,TRUE,FALSE,NA,breed,year,NA,,,,,,,1038.684903,,,,,,,,,,,,
5,-67.81289507,8.55,4220.179734,2012,2012,,,,2012-08-20 23:17,2012-08-20 23:17,2012-09-02 10:10,2012-09-02 10:10,12,-67.81289507,8.55,-67.81289507,8.55,,,,amgp_b181,,amgp,cawr,8,TRUE,FALSE,NA,breed,year,NA,,,,,,,4190.691679,,,,,,,,,,,,
6,-60.82949309,-28.8,850.1266474,2012,2012,,,,2012-09-05 9:45,2012-09-05 9:45,2012-09-14 9:40,2012-09-14 9:40,9,-60.64914992,-36,-61.36363636,-28.35,,,,amgp_b181,,amgp,cawr,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,4220.179734,,,,,,,,,,,,
7,-53.2735426,-32.85,2647.407487,2012,2013,,,,2012-09-18 9:21,2012-09-18 9:21,2013-01-31 8:59,2013-01-31 8:59,135,-53.03571429,-33.3,-53.2735426,-32.85,31,,,amgp_b181,,amgp,cawr,9,TRUE,TRUE,NA,breed,year,NA,,,,,,,850.1266474,,T,,,,T,T,,,,,
8,-68.48329049,-13.5,472.9630339,2013,2013,,,,2013-01-31 23:22,2013-01-31 23:22,2013-02-08 10:09,2013-02-08 10:09,7,-68.48329049,-15.75,-69.55613577,-13.5,,,,amgp_b181,,amgp,cawr,1,FALSE,TRUE,NA,breed,year,NA,,,,,,,2647.407487,,,,,,,,,,,,
9,-69.80988593,-9.45,818.4090234,2013,2013,,,,2013-02-09 10:08,2013-02-09 10:08,2013-02-12 10:14,2013-02-12 10:14,3,-69.80988593,-16.65,-70.12987013,-9.45,,,,amgp_b181,,amgp,cawr,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,472.9630339,,,,,,,,,,,,
10,-76.08247423,-13.5,4966.06392,2013,2013,,,,2013-02-14 23:52,2013-02-14 23:52,2013-03-17 23:56,2013-03-17 23:56,31,-75.88688946,-13.5,-76.3496144,-13.5,,,,amgp_b181,,amgp,cawr,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,818.4090234,,,,,,,,,,,,
11,-98.95027624,25.2,1436.070678,2013,2013,,,,2013-03-22 12:09,2013-03-22 12:09,2013-03-29 11:54,2013-03-29 11:54,7,-98.95027624,25.2,-98.95027624,25.2,,,,amgp_b181,,amgp,cawr,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,4966.06392,,,,,,,,,,,,
12,-90.69551777,36,612.1206217,2013,2013,,,,2013-03-30 0:49,2013-03-30 0:49,2013-04-18 10:57,2013-04-18 10:57,19,-90.69551777,36,-90.69551777,36,,,,amgp_b181,,amgp,cawr,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,1436.070678,,,,,,,,,,,,
13,-87.61589404,40.95,998.5420505,2013,2013,,,,2013-04-19 0:53,2013-04-19 0:53,2013-05-04 10:23,2013-05-04 10:23,15,-87.61589404,40.95,-87.61589404,40.95,,,,amgp_b181,,amgp,cawr,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,612.1206217,,,,,,,,,,,,
14,-98.58657244,45,1795.46416,2013,2013,,,,2013-05-05 1:29,2013-05-05 1:29,2013-05-17 11:29,2013-05-17 11:29,12,-98.58657244,45,-98.58657244,45,,137,,amgp_b181,,amgp,cawr,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,998.5420505,,,,,,,,,,,,
15,-120.7741935,54.45,101.8518023,2013,2013,,,,2013-05-18 10:53,2013-05-18 10:53,2013-06-17 5:44,2013-06-17 5:44,30,-120.7741935,54.45,-120.7741935,54.45,,,,amgp_b181,,amgp,cawr,5,FALSE,TRUE,breedGeo,breed,year,NA,,,,,,,1897.233556,,,,,,,,,,,,
21,-119.381232,54.03,2622.125674,2013,2013,1217.306364,1718.380122,13747.04097,2013-06-01 1:01,2012-06-01 1:01,2013-06-01 1:02,2012-06-01 1:02,0,-119.381232,54.03,-119.381232,54.03,,,,amgp_b181,,amgp,cawr,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,101.8518023,,,,,,,,,,,,
21,-156.65,71.2906,5424.149583,2012,2012,,,,2012-06-01 1:01,2010-06-01 1:01,2012-06-01 1:02,2010-06-01 1:02,0,-156.65,71.2906,-156.65,71.2906,,,,amgp_b195,,amgp,barr,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,2622.125674,,,,,,,,,,,,
3,-55.53903346,47.7,5956.176563,2012,2012,,,,2012-09-01 9:25,2012-09-01 9:25,2012-09-03 8:53,2012-09-03 8:53,2,-55.28089888,46.8,-56.49635036,48.15,,,,amgp_b195,,amgp,barr,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,5424.149583,,,,,,,,,,,,
4,-56.98492462,-5.85,2852.150952,2012,2012,,,,2012-09-03 21:56,2012-09-03 21:56,2012-10-02 9:32,2012-10-02 9:32,28,-56.86624204,-9.9,-57.1574904,-4.95,,,,amgp_b195,,amgp,barr,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,5956.176563,,,,,,,,,,,,
5,-57.00879765,-31.5,1029.477727,2012,2013,,,,2012-10-02 21:55,2012-10-02 21:55,2013-02-22 23:11,2013-02-22 23:11,143,-57.00879765,-31.5,-57.26067747,-31.5,,,,amgp_b195,,amgp,barr,10,TRUE,FALSE,NA,breed,year,NA,,,,,,,2852.150952,,T,,,,T,,,,,,
6,-62.53246753,-39.6,2832.113036,2013,2013,,,,2013-02-23 23:24,2013-02-23 23:24,2013-02-28 10:19,2013-02-28 10:19,4,-60.96774194,-39.6,-62.53246753,-39.15,59,,,amgp_b195,,amgp,barr,2,TRUE,TRUE,NA,breed,year,NA,,,,,,,1029.477727,,T,,,,,T,,,,,
7,-69.3919793,-14.85,5358.912753,2013,2013,,,,2013-03-01 23:17,2013-03-01 23:17,2013-03-25 10:44,2013-03-25 10:44,23,-69.3919793,-16.65,-69.55613577,-14.85,,,,amgp_b195,,amgp,barr,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,2832.113036,,,,,,,,,,,,
9,-97.55158184,24.75,728.6653108,2013,2013,,,,2013-03-30 12:02,2013-03-30 12:02,2013-04-05 11:37,2013-04-05 11:37,6,-96.77922078,18.9,-97.55158184,24.75,,,,amgp_b195,,amgp,barr,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,5358.912753,,,,,,,,,,,,
10,-92.71942446,29.7,1015.071437,2013,2013,,,,2013-04-06 0:56,2013-04-06 0:56,2013-04-12 11:13,2013-04-12 11:13,6,-92.71942446,29.7,-93.52685051,30.6,,,,amgp_b195,,amgp,barr,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,728.6653108,,,,,,,,,,,,
11,-88.85350318,38.25,1015.074475,2013,2013,,,,2013-04-13 11:16,2013-04-13 11:16,2013-05-06 1:37,2013-05-06 1:37,23,-88.83116883,38.25,-88.85350318,39.6,,,,amgp_b195,,amgp,barr,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,1015.071437,,,,,,,,,,,,
13,-98.18181818,44.1,4311.628091,2013,2013,,,,2013-05-06 11:02,2013-05-06 11:02,2013-05-22 10:46,2013-05-22 10:46,16,-97.66956522,44.1,-98.52631579,45,,142,,amgp_b195,,amgp,barr,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,1015.074475,,,,,,,,,,,,
14,-156.65,71.2906,2452.112206,2013,2013,1923.593756,2543.577517,15261.4651,2013-06-01 1:01,2010-06-01 1:01,2013-06-01 1:02,2010-06-01 1:02,0,-156.65,71.2906,-156.65,71.2906,,,,amgp_b195,,amgp,barr,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,4311.628091,,,,,,,,,,,,
21,-79.83568,72.91086,9479.616678,2012,2012,,,,2012-06-01 1:01,2010-06-01 1:01,2012-06-01 1:02,2010-06-01 1:02,0,-79.83568,72.91086,-79.83568,72.91086,,,,amgp_b458,,amgp,bylo,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,2452.112206,,,,,,,,,,,,
3,-54.96183206,-10.8,2512.183666,2012,2012,,,,2012-09-07 22:02,2012-09-07 22:02,2012-09-24 21:54,2012-09-24 21:54,17,-54.82233503,-10.8,-54.96183206,-9.9,,,,amgp_b458,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,9479.616678,,,,,,,,,,,,
4,-52.73542601,-33.3,380.6692816,2012,2013,,,,2012-09-26 8:42,2012-09-26 8:42,2013-01-09 23:26,2013-01-09 23:26,106,-52.73542601,-33.3,-52.73542601,-33.3,,,,amgp_b458,,amgp,bylo,9,TRUE,TRUE,NA,breed,year,NA,,,,,,,2512.183666,,T,,,,T,,,,,,
5,-56.78571429,-32.85,8039.196766,2013,2013,,,,2013-01-11 23:39,2013-01-11 23:39,2013-03-05 23:22,2013-03-05 23:22,53,-56.78571429,-32.85,-56.78571429,-32.85,65,,,amgp_b458,,amgp,bylo,1,FALSE,TRUE,NA,breed,year,NA,,,,,,,380.6692816,,T,,,,,T,,,,,
6,-92.57142857,31.05,734.212778,2013,2013,,,,2013-03-09 11:58,2013-03-09 11:58,2013-03-26 11:34,2013-03-26 11:34,17,-92.01581028,16.65,-94.46475196,34.2,,,,amgp_b458,,amgp,bylo,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,8039.196766,,,,,,,,,,,,
7,-88.875,36.9,414.5761162,2013,2013,,,,2013-03-27 0:52,2013-03-27 0:52,2013-04-12 0:57,2013-04-12 0:57,16,-88.875,36.9,-89.41558442,36.9,,,,amgp_b458,,amgp,bylo,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,734.212778,,,,,,,,,,,,
8,-87.63157895,40.5,1047.402592,2013,2013,,,,2013-04-12 11:01,2013-04-12 11:01,2013-05-18 2:24,2013-05-18 2:24,36,-87.63157895,40.5,-87.63157895,40.5,,,,amgp_b458,,amgp,bylo,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,414.5761162,,,,,,,,,,,,
9,-98.24057451,45.9,1325.47137,2013,2013,,,,2013-05-19 2:36,2013-05-19 2:36,2013-05-28 10:09,2013-05-28 10:09,9,-97.88321168,45.9,-98.24057451,45.9,,,,amgp_b458,,amgp,bylo,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,1047.402592,,,,,,,,,,,,
10,-91.84510251,57.15,1832.577788,2013,2013,,,,2013-06-04 3:32,2013-06-04 3:32,2013-06-08 4:44,2013-06-08 4:44,4,-90.41474654,57.15,-92.66514806,57.6,,159,,amgp_b458,,amgp,bylo,6,FALSE,TRUE,NA,breed,year,NA,,,,,,,1325.47137,,,,,,,,,,,,
11,-79.83568,72.91086,27.34006344,2013,2013,1186.436981,2232.239568,13393.43741,2013-06-01 1:01,2010-06-01 1:01,2013-06-01 1:02,2010-06-01 1:02,0,-79.83568,72.91086,-79.83568,72.91086,,,,amgp_b458,,amgp,bylo,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,1832.577788,,,,,,,,,,,,
2,-79.92563,73.15533,9012.810867,2012,2012,,,,2012-06-01 1:01,2012-06-01 1:01,2012-06-01 1:02,2012-06-01 1:02,0,-79.92563,73.15533,-79.92563,73.15533,,,,amgp_b461 _full,,amgp,bylo,6,TRUE,FALSE,breed,breed,multiyear,NA,,,,,,,27.34006344,,,,,,,,,,,,
3,-48.27067669,-5.4,834.8106773,2012,2012,,,,2012-09-04 21:42,2012-09-04 21:42,2012-09-06 21:44,2012-09-06 21:44,2,-47.69426752,-11.25,-48.84422111,-4.95,,,,amgp_b461 _full,,amgp,bylo,9,TRUE,FALSE,NA,breed,multiyear,NA,,,,,,,9012.810867,,,,,,,,,,,,
4,-54.64713715,-9.45,2706.949337,2012,2012,,,,2012-09-08 9:10,2012-09-08 9:10,2012-09-25 22:12,2012-09-25 22:12,18,-54.45,-11.7,-54.72361809,-5.85,,,,amgp_b461 _full,,amgp,bylo,9,TRUE,FALSE,NA,breed,multiyear,NA,,,,,,,834.8106773,,,,,,,,,,,,
5,-53.05263158,-33.75,758.7146576,2012,2013,,,,2012-09-26 8:52,2012-09-26 8:52,2013-01-30 23:14,2013-01-30 23:14,127,-53.05263158,-33.75,-53.05263158,-33.75,,,,amgp_b461 _full,,amgp,bylo,9,TRUE,TRUE,NA,breed,multiyear,NA,,,,,,,2706.949337,,T,,,,T,,,,,,
6,-60.70381232,-31.5,6726.920783,2013,2013,,,,2013-01-31 23:24,2013-01-31 23:24,2013-03-11 9:52,2013-03-11 9:52,38,-60.70381232,-31.5,-60.70381232,-31.5,70,,,amgp_b461 _full,,amgp,bylo,1,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,758.7146576,,T,,,,,T,,,,,
7,-95.58784676,18.9,1960.950475,2013,2013,,,,2013-03-15 11:52,2013-03-15 11:52,2013-03-22 11:59,2013-03-22 11:59,7,-95.58784676,18.9,-95.58784676,18.9,,,,amgp_b461 _full,,amgp,bylo,3,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,6726.920783,,,,,,,,,,,,
8,-90.69551777,36,526.5737855,2013,2013,,,,2013-03-23 11:46,2013-03-23 11:46,2013-04-17 10:54,2013-04-17 10:54,25,-90.69551777,36,-90.69551777,36,,,,amgp_b461 _full,,amgp,bylo,3,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,1960.950475,,,,,,,,,,,,
9,-88.81578947,40.5,805.8520983,2013,2013,,,,2013-04-18 1:05,2013-04-18 1:05,2013-05-06 10:16,2013-05-06 10:16,18,-88.81578947,40.5,-88.81578947,40.5,,,,amgp_b461 _full,,amgp,bylo,4,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,526.5737855,,,,,,,,,,,,
10,-97.61658031,43.65,3406.914752,2013,2013,,,,2013-05-07 1:58,2013-05-07 1:58,2013-05-22 10:26,2013-05-22 10:26,15,-97.61658031,43.65,-97.61658031,43.65,,142,,amgp_b461 _full,,amgp,bylo,5,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,805.8520983,,,,,,,,,,,,
12,-79.92563,73.15533,8882.936974,2013,2013,1960.950475,2685.442379,13427.21189,2013-06-01 1:01,2013-06-01 1:01,2013-06-01 1:02,2013-06-01 1:02,0,-79.92563,73.15533,-79.92563,73.15533,,,,amgp_b461 _full,,amgp,bylo,6,TRUE,FALSE,breed,breed,multiyear,NA,,,,,,,3406.914752,,,,,,,,,,,,
11,-56.98492462,-5.4,2909.021778,2013,2013,,,,2013-08-29 9:21,2013-08-29 9:21,2013-09-22 22:00,2013-09-22 22:00,25,-56.91342535,-5.85,-56.98492462,-4.95,,,,amgp_b461 _full,,amgp,bylo,8,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,8882.936974,,,,,,,,,,,,
12,-51.50364964,-31.05,11758.46803,2013,2013,,,,2013-09-23 21:42,2013-09-23 21:42,2013-11-01 22:23,2013-11-01 22:23,39,-51.50364964,-31.05,-51.50364964,-31.05,,,,amgp_b461 _full,,amgp,bylo,9,FALSE,TRUE,NA,breed,multiyear,NA,,,,,,,2909.021778,,T,,,,T,,,,T,,
21,-79.96943,72.890157,3041.441624,2012,2012,,,,2012-06-01 1:01,2010-06-01 1:01,2012-06-01 1:02,2010-06-01 1:02,0,-79.96943,72.890157,-79.96943,72.890157,,,,amgp_b479,,amgp,bylo,6,TRUE,FALSE,breed,breed,lessyear,NA,,,,,,,11758.46803,,,,,,,,,,,,
3,-53.86861314,48.15,4855.091488,2012,2012,,,,2012-09-05 8:58,2012-09-05 8:58,2012-09-09 22:06,2012-09-09 22:06,5,-53.58778626,46.8,-54.60674157,49.05,,,,amgp_b479,,amgp,bylo,9,TRUE,FALSE,NA,breed,lessyear,NA,,,,,,,3041.441624,,,,,,,,,,,,
4,-55.10664994,4.5,4354.400946,2012,2012,,,,2012-09-10 9:13,2012-09-10 9:13,2012-09-17 9:17,2012-09-17 9:17,7,-54.9,2.25,-55.4887218,4.95,,,,amgp_b479,,amgp,bylo,9,TRUE,FALSE,NA,breed,lessyear,NA,,,,,,,4855.091488,,,,,,,,,,,,
5,-54.16413374,-34.65,12146.60088,2012,2012,,,,2012-09-18 9:28,2012-09-18 9:28,2012-10-26 22:30,2012-10-26 22:30,39,-54.16413374,-34.65,-54.38066465,-34.2,,,,amgp_b479,,amgp,bylo,9,TRUE,TRUE,NA,breed,lessyear,NA,,,,,,,4354.400946,,T,,,,T,,,,T,,
21,-79.92563,73.15533,8778.826607,2012,2012,,,,2012-06-01 1:01,2010-06-01 1:01,2012-06-01 1:02,2010-06-01 1:02,0,-79.92563,73.15533,-79.92563,73.15533,,,,amgp_b481,,amgp,bylo,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,12146.60088,,,,,,,,,,,,
3,-53.68421053,-4.05,3572.085077,2012,2012,,,,2012-09-02 8:38,2012-09-02 8:38,2012-09-05 9:30,2012-09-05 9:30,3,-51.68996188,-10.35,-53.68421053,-4.05,,,,amgp_b481,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,8778.826607,,,,,,,,,,,,
4,-57.31066461,-36,479.9677266,2012,2013,,,,2012-09-07 9:28,2012-09-07 9:28,2013-02-10 9:17,2013-02-10 9:17,156,-57.28331177,-36.45,-57.86561265,-35.55,,,,amgp_b481,,amgp,bylo,9,TRUE,TRUE,NA,breed,year,NA,,,,,,,3572.085077,,T,,,,T,,,,,,
5,-62.10687023,-34.2,2472.818595,2013,2013,,,,2013-02-10 23:35,2013-02-10 23:35,2013-02-19 10:19,2013-02-19 10:19,8,-61.86666667,-35.1,-62.53776435,-33.3,50,,,amgp_b481,,amgp,bylo,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,479.9677266,,T,,,,,T,,,,,
6,-69.67741935,-13.05,1105.212925,2013,2013,,,,2013-02-19 23:27,2013-02-19 23:27,2013-02-25 23:35,2013-02-25 23:35,6,-69.31964056,-14.4,-70.1656051,-11.25,,,,amgp_b481,,amgp,bylo,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,2472.818595,,,,,,,,,,,,
7,-74.81108312,-4.5,4858.66564,2013,2013,,,,2013-02-26 10:34,2013-02-26 10:34,2013-03-14 0:04,2013-03-14 0:04,16,-74.45145019,-6.75,-74.94252874,-2.25,,,,amgp_b481,,amgp,bylo,2,FALSE,TRUE,NA,breed,year,NA,,,,,,,1105.212925,,,,,,,,,,,,
8,-88.30188679,37.35,979.670207,2013,2013,,,,2013-03-16 12:03,2013-03-16 12:03,2013-05-20 10:34,2013-05-20 10:34,65,-88.28025478,32.4,-88.95953757,37.8,,,,amgp_b481,,amgp,bylo,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,4858.66564,,,,,,,,,,,,
9,-96.4173913,43.65,2119.015278,2013,2013,,,,2013-05-21 2:23,2013-05-21 2:23,2013-05-26 7:54,2013-05-26 7:54,5,-95.79130435,41.4,-97.2,44.1,,,,amgp_b481,,amgp,bylo,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,979.670207,,,,,,,,,,,,
10,-92.23140496,62.55,1281.155254,2013,2013,,,,2013-05-27 4:27,2013-05-27 4:27,2013-05-31 4:41,2013-05-31 4:41,4,-91.70731707,62.55,-92.68292683,63,,151,,amgp_b481,,amgp,bylo,5,FALSE,TRUE,NA,breed,year,NA,,,,,,,2119.015278,,,,,,,,,,,,
11,-79.92563,73.15533,27.45668267,2013,2013,1700.085266,2136.08965,12816.5379,2013-06-01 1:01,2010-06-01 1:01,2013-06-01 1:02,2010-06-01 1:02,0,-79.92563,73.15533,-79.92563,73.15533,,,,amgp_b481,,amgp,bylo,6,FALSE,TRUE,breed,breed,year,NA,,,,,,,1281.155254,,,,,,,,,,,,
111,-79.9815,72.908945,9096.967489,2012,2012,,,,2012-06-01 1:01,2010-06-01 1:01,2012-06-01 1:02,2010-06-01 1:02,0,-79.9815,72.908945,-79.9815,72.908945,,,,amgp_b482,,amgp,bylo,6,TRUE,FALSE,breed,breed,year,NA,,,,,,,27.45668267,,,,,,,,,,,,
2,-37.89473684,-4.5,1187.365468,2012,2012,,,,2012-09-03 7:50,2012-09-03 7:50,2012-09-05 8:07,2012-09-05 8:07,2,-37.89473684,-4.5,-40.55068836,-3.15,,,,amgp_b482,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,9096.967489,,,,,,,,,,,,
3,-48.6,-4.95,514.5206307,2012,2012,,,,2012-09-08 8:38,2012-09-08 8:38,2012-09-14 8:52,2012-09-14 8:52,6,-48.6,-8.1,-49.54545455,-0.45,,,,amgp_b482,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,1187.365468,,,,,,,,,,,,
4,-49.68632371,-9.45,2482.873548,2012,2012,,,,2012-09-14 21:38,2012-09-14 21:38,2012-09-29 21:43,2012-09-29 21:43,15,-49.48297604,-13.5,-49.72111554,-7.65,,,,amgp_b482,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,514.5206307,,,,,,,,,,,,
7,-51.35961071,-31.725,374.3000753,2012,2013,,,,2012-09-30 8:40,2012-09-30 8:40,2013-01-15 23:34,2013-01-15 23:34,108,-51.35961071,-32.0625,-51.81313869,-31.725,,,,amgp_b482,,amgp,bylo,9,TRUE,FALSE,NA,breed,year,NA,,,,,,,2482.873548,,T,,,,T,,T,,,,
8,-54.88789238,-33.3,3140.827569,2013,2013,,,,2013-01-16 8:12,2013-01-16 8:12,2013-03-02 9:37,2013-03-02 9:37,45,-54.88789238,-33.75,-54.88789238,-33.3,61,,,amgp_b482,,amgp,bylo,1,TRUE,TRUE,NA,breed,year,NA,,,,,,,374.3000753,,T,,,,,T,,,,,
9,-69.63337547,-8.55,3399.34851,2013,2013,,,,2013-03-04 10:07,2013-03-04 10:07,2013-04-02 23:52,2013-04-02 23:52,30,-69.63337547,-8.55,-69.63337547,-8.55,,,,amgp_b482,,amgp,bylo,3,FALSE,TRUE,NA,breed,year,NA,,,,,,,3140.827569,,,T,,,,,,T,,,
10,-88.36363636,15.75,2119.194544,2013,2013,,,,2013-04-03 11:18,2013-04-03 11:18,2013-04-05 11:35,2013-04-05 11:35,2,-88.36363636,15.75,-88.36363636,15.75,,,,amgp_b482,,amgp,bylo,4,FALSE,TRUE,NA,breed,year,NA,,,,,,,3399.34851,,,,,,,,,,,,
